pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status,games_pitched,games_started,physical_appearance
808963,94.0,1.0,0.0,33.0,1.0,141.0,Top,823966,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T20:10:00Z,LAD,TEX,H,Roki Sasaki,True,STARTER,94,22,12,2,2,5,5,6,1,https://statsapi.mlb.com/api/v1.1/game/823966/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
608371,8.0,8.0,69.0,71.0,244.0,251.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Lucas Sims,False,RELIEF_OR_BULK,8,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
622554,15.0,9.0,76.0,79.0,268.0,282.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Seranthony Domínguez,False,RELIEF_OR_BULK,15,4,3,0,0,0,1,2,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
656638,16.0,9.0,72.0,75.0,252.0,267.0,Top,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,KC,CWS,H,Alex Lange,False,RELIEF_OR_BULK,16,4,3,0,0,0,1,2,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
656794,9.0,3.0,17.0,19.0,63.0,71.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Sean Newcomb,False,RELIEF_OR_BULK,9,3,1,2,2,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
663542,21.0,5.0,43.0,53.0,137.0,189.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Bryan Hudson,False,RELIEF_OR_BULK,21,4,3,0,0,0,0,3,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
663738,12.0,8.0,65.0,68.0,232.0,243.0,Top,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,KC,CWS,H,Daniel Lynch IV,False,RELIEF_OR_BULK,12,4,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
663855,18.0,4.0,34.0,42.0,111.0,136.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Jordan Hicks,False,RELIEF_OR_BULK,18,5,4,0,0,2,0,0,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
670167,22.0,7.0,55.0,60.0,196.0,217.0,Top,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,KC,CWS,H,John Schreiber,False,RELIEF_OR_BULK,22,6,3,1,1,1,1,1,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
673929,20.0,6.0,54.0,64.0,190.0,231.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Jordan Leasure,False,RELIEF_OR_BULK,20,5,4,0,0,0,1,0,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
683232,17.0,6.0,48.0,50.0,157.0,173.0,Top,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,KC,CWS,H,Nick Mears,False,RELIEF_OR_BULK,17,3,2,0,0,0,1,1,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
685126,16.0,3.0,23.0,33.0,86.0,110.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Brandon Eisert,False,RELIEF_OR_BULK,16,6,3,2,2,3,0,1,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
686563,14.0,3.0,20.0,22.0,72.0,85.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Jonathan Cannon,False,RELIEF_OR_BULK,14,3,0,1,1,0,3,0,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
691799,27.0,1.0,3.0,13.0,8.0,52.0,Bot,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,CWS,KC,A,Grant Taylor,True,STARTER,27,6,6,0,0,0,0,2,0,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
702070,67.0,1.0,0.0,47.0,1.0,156.0,Top,824126,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:10:00Z,KC,CWS,H,Noah Cameron,True,STARTER,67,23,16,5,5,6,2,4,2,https://statsapi.mlb.com/api/v1.1/game/824126/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
640448,14.0,7.0,54.0,62.0,197.0,226.0,Top,824293,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,DET,MIA,H,Kyle Finnegan,False,RELIEF_OR_BULK,14,5,4,0,0,2,0,0,0,https://statsapi.mlb.com/api/v1.1/game/824293/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
645261,100.0,1.0,3.0,49.0,13.0,178.0,Bot,824293,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,MIA,DET,A,Sandy Alcantara,True,STARTER,100,30,18,7,7,10,2,4,3,https://statsapi.mlb.com/api/v1.1/game/824293/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
657756,15.0,9.0,68.0,72.0,248.0,262.0,Top,824293,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,DET,MIA,H,Connor Seabold,False,RELIEF_OR_BULK,15,5,3,1,1,2,0,1,1,https://statsapi.mlb.com/api/v1.1/game/824293/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
663969,37.0,7.0,56.0,67.0,202.0,247.0,Bot,824293,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,MIA,DET,A,Tyler Phillips,False,RELIEF_OR_BULK,37,9,6,1,1,2,1,2,0,https://statsapi.mlb.com/api/v1.1/game/824293/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
669373,96.0,1.0,0.0,53.0,1.0,196.0,Top,824293,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,DET,MIA,H,Tarik Skubal,True,STARTER,96,24,20,1,1,2,2,7,0,https://statsapi.mlb.com/api/v1.1/game/824293/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
519141,9.0,9.0,83.0,85.0,335.0,343.0,Bot,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,LAA,CIN,A,Drew Pomeranz,False,RELIEF_OR_BULK,9,3,3,1,1,1,0,1,1,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
594580,31.0,7.0,56.0,68.0,222.0,273.0,Top,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,CIN,LAA,H,Sam Moll,False,RELIEF_OR_BULK,31,9,5,1,0,0,3,1,0,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
656271,25.0,6.0,47.0,55.0,193.0,221.0,Top,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,CIN,LAA,H,Brock Burke,False,RELIEF_OR_BULK,25,6,4,1,1,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
667755,106.0,1.0,8.0,61.0,29.0,249.0,Bot,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,LAA,CIN,A,José Soriano,True,STARTER,106,26,21,0,0,2,3,10,0,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
671096,71.0,1.0,0.0,27.0,1.0,113.0,Top,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,CIN,LAA,H,Andrew Abbott,True,STARTER,71,18,9,7,7,8,2,1,1,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
680704,17.0,8.0,76.0,82.0,307.0,334.0,Bot,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,LAA,CIN,A,Nick Sandlin,False,RELIEF_OR_BULK,17,4,1,2,2,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
683175,11.0,9.0,77.0,79.0,314.0,324.0,Top,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,CIN,LAA,H,Connor Phillips,False,RELIEF_OR_BULK,11,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
693312,40.0,4.0,28.0,42.0,114.0,174.0,Top,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,CIN,LAA,H,Kyle Nicolas,False,RELIEF_OR_BULK,40,10,6,0,0,1,3,0,0,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
696147,33.0,8.0,69.0,75.0,274.0,306.0,Bot,824533,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:40:00Z,LAA,CIN,A,Sam Bachman,False,RELIEF_OR_BULK,33,7,2,3,3,2,3,1,0,https://statsapi.mlb.com/api/v1.1/game/824533/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
592791,102.0,1.0,0.0,47.0,1.0,188.0,Top,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,CHC,PIT,H,Jameson Taillon,True,STARTER,102,26,18,6,6,6,2,10,3,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
664353,22.0,9.0,75.0,79.0,303.0,324.0,Bot,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,PIT,CHC,A,José Urquidy,False,RELIEF_OR_BULK,22,5,1,1,1,3,1,0,0,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
664875,29.0,8.0,65.0,70.0,258.0,286.0,Bot,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,PIT,CHC,A,Justin Lawrence,False,RELIEF_OR_BULK,29,6,3,2,1,1,2,2,0,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
681799,13.0,8.0,62.0,64.0,245.0,257.0,Top,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,CHC,PIT,H,Ethan Roberts,False,RELIEF_OR_BULK,13,3,2,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
682995,32.0,6.0,49.0,59.0,194.0,238.0,Bot,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,PIT,CHC,A,Hunter Barco,False,RELIEF_OR_BULK,32,8,5,1,1,1,2,1,0,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
694037,16.0,9.0,71.0,74.0,287.0,302.0,Top,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,CHC,PIT,H,Daniel Palencia,False,RELIEF_OR_BULK,16,4,3,0,0,0,1,2,0,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
696149,91.0,1.0,5.0,48.0,21.0,193.0,Bot,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,PIT,CHC,A,Bubba Chandler,True,STARTER,91,23,16,3,3,5,2,4,2,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
702303,19.0,7.0,51.0,61.0,201.0,244.0,Top,824696,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T18:20:00Z,CHC,PIT,H,Riley Martin,False,RELIEF_OR_BULK,19,5,4,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/824696/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
605288,88.0,1.0,3.0,37.0,11.0,156.0,Bot,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,SF,BAL,A,Adrian Houser,True,STARTER,88,21,14,4,4,5,2,3,1,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
657424,21.0,5.0,38.0,45.0,157.0,187.0,Bot,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,SF,BAL,A,Matt Gage,False,RELIEF_OR_BULK,21,4,2,1,1,1,1,1,0,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
664141,20.0,8.0,64.0,67.0,266.0,285.0,Bot,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,SF,BAL,A,JT Brubaker,False,RELIEF_OR_BULK,20,4,3,0,0,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
669062,21.0,7.0,55.0,59.0,230.0,250.0,Bot,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,SF,BAL,A,Erik Miller,False,RELIEF_OR_BULK,21,5,3,0,0,1,1,1,0,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
669330,28.0,8.0,60.0,71.0,251.0,298.0,Top,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,BAL,SF,H,Tyler Wells,False,RELIEF_OR_BULK,28,8,6,1,1,2,0,1,1,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
676254,20.0,6.0,46.0,54.0,188.0,229.0,Bot,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,SF,BAL,A,Ryan Walker,False,RELIEF_OR_BULK,20,5,2,1,1,3,0,2,0,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
689296,3.0,7.0,52.0,52.0,221.0,223.0,Top,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,BAL,SF,H,Anthony Nunez,False,RELIEF_OR_BULK,3,1,1,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
700249,97.0,1.0,0.0,51.0,1.0,220.0,Top,824859,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T17:35:00Z,BAL,SF,H,Cade Povich,True,STARTER,97,24,20,1,1,5,0,5,0,https://statsapi.mlb.com/api/v1.1/game/824859/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
519242,97.0,1.0,0.0,51.0,1.0,198.0,Top,824938,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T23:20:00Z,ATL,CLE,H,Chris Sale,True,STARTER,97,26,18,1,1,8,1,6,1,https://statsapi.mlb.com/api/v1.1/game/824938/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
595978,4.0,8.0,74.0,74.0,282.0,285.0,Bot,824938,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T23:20:00Z,CLE,ATL,A,Austin Hedges,False,RELIEF_OR_BULK,4,1,1,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/824938/feed/live,both,True,C,Catcher,POSITION_PLAYER_PITCHING,True,EXCLUIR_POSITION_PLAYER_PITCHING,,,
663465,69.0,5.0,46.0,73.0,180.0,281.0,Bot,824938,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T23:20:00Z,CLE,ATL,A,Kolby Allard,False,RELIEF_OR_BULK,69,18,9,5,5,8,1,1,0,https://statsapi.mlb.com/api/v1.1/game/824938/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
676440,93.0,1.0,5.0,45.0,18.0,179.0,Bot,824938,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T23:20:00Z,CLE,ATL,A,Tanner Bibee,True,STARTER,93,24,14,8,8,11,1,4,1,https://statsapi.mlb.com/api/v1.1/game/824938/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V4,,,
689266,33.0,7.0,56.0,78.0,212.0,296.0,Top,824938,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-12.parquet,False,2026-04-12,2026-04-12T23:20:00Z,ATL,CLE,H,Dylan Dodd,False,RELIEF_OR_BULK,33,10,9,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/824938/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V4,,,
668909,93.0,1.0,4.0,49.0,15.0,218.0,Bot,823073,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-13.parquet,False,2026-04-13,2026-04-13T23:45:00Z,CLE,STL,A,Gavin Williams,True,STARTER,93,22,15,2,2,5,2,4,1,https://statsapi.mlb.com/api/v1.1/game/823073/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V5,1.0,1.0,True
669461,105.0,1.0,0.0,40.0,1.0,185.0,Top,823073,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-13.parquet,False,2026-04-13,2026-04-13T23:45:00Z,STL,CLE,H,Matthew Liberatore,True,STARTER,105,23,15,4,4,6,3,2,1,https://statsapi.mlb.com/api/v1.1/game/823073/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V5,1.0,1.0,True
671922,18.0,9.0,78.0,81.0,324.0,341.0,Bot,823073,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-13.parquet,False,2026-04-13,2026-04-13T23:45:00Z,CLE,STL,A,Cade Smith,False,RELIEF_OR_BULK,18,4,3,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823073/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V5,1.0,0.0,True
677865,20.0,6.0,44.0,48.0,198.0,217.0,Top,823073,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-13.parquet,False,2026-04-13,2026-04-13T23:45:00Z,STL,CLE,H,Justin Bruihl,False,RELIEF_OR_BULK,20,5,3,2,2,1,1,1,1,https://statsapi.mlb.com/api/v1.1/game/823073/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V5,1.0,0.0,True
681676,31.0,8.0,63.0,77.0,272.0,323.0,Top,823073,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-13.parquet,False,2026-04-13,2026-04-13T23:45:00Z,STL,CLE,H,Ryan Fernandez,False,RELIEF_OR_BULK,31,9,5,2,0,4,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823073/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V5,1.0,0.0,True
681870,9.0,7.0,58.0,60.0,253.0,261.0,Bot,823073,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-13.parquet,False,2026-04-13,2026-04-13T23:45:00Z,CLE,STL,A,Erik Sabrowski,False,RELIEF_OR_BULK,9,3,3,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823073/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V5,1.0,0.0,True
