BATTER_ID,BATTER,GROUP_TYPE,GROUP,PITCHES,PA,BBE,SWING_PCT,CHASE_PCT,CONTACT_PCT,WHIFF_PCT,EV,HARD_HIT_PCT,BARREL_PCT,WOBA,XWOBA,BB_PCT,K_PCT
680776,Jarren Duran,COUNT,2-1,77,23,42,70.12987012987013,56.25,81.48148148148148,18.51851851851852,81.6047619047619,26.190476190476193,4.761904761904762,0.20434782608695654,0.36047826086956525,0.0,0.0
680776,Jarren Duran,COUNT,2-2,111,53,44,68.46846846846847,52.77777777777778,65.78947368421053,34.21052631578947,84.62045454545455,36.36363636363637,4.545454545454546,0.10849056603773585,0.17254716981132073,0.0,56.60377358490566
680776,Jarren Duran,COUNT,3-0,18,7,0,0.0,0.0,,,,,,0.7000000000000001,0.6980069999999999,100.0,0.0
680776,Jarren Duran,COUNT,3-1,25,12,9,60.0,33.33333333333333,80.0,20.0,92.52222222222223,44.44444444444444,33.33333333333333,0.8909090909090908,0.7677310909090912,50.0,0.0
680776,Jarren Duran,COUNT,3-2,57,47,22,66.66666666666666,41.66666666666667,65.78947368421053,34.21052631578947,88.22272727272727,31.818181818181817,4.545454545454546,0.3659574468085106,0.32774691489361707,31.914893617021278,36.17021276595745
680776,Jarren Duran,LEVERAGE,BATTER_AHEAD,347,87,117,51.29682997118156,33.116883116883116,74.71910112359551,25.280898876404496,83.82393162393161,30.76923076923077,8.547008547008547,0.4164705882352941,0.47768330588235297,14.942528735632186,0.0
680776,Jarren Duran,LEVERAGE,EVEN_FULL,719,178,191,42.280945757997216,27.86885245901639,69.4078947368421,30.592105263157894,83.30261780104712,25.654450261780106,4.18848167539267,0.25542857142857145,0.30142340000000006,8.426966292134832,26.40449438202247
680776,Jarren Duran,LEVERAGE,PITCHER_AHEAD,443,142,137,58.69074492099323,43.214285714285715,62.30769230769231,37.69230769230769,81.53284671532846,21.897810218978105,6.569343065693431,0.19280575539568345,0.1886115107913669,0.0,50.0
680776,Jarren Duran,SPECIAL,FIRST_PITCH,407,41,69,24.57002457002457,15.942028985507244,78.0,22.0,78.6768115942029,18.84057971014493,4.3478260869565215,0.2525641025641026,0.39876897435897435,0.0,0.0
680776,Jarren Duran,SPECIAL,TWO_STRIKES,416,208,142,62.25961538461539,46.79245283018868,62.54826254826254,37.45173745173745,83.79154929577463,28.87323943661972,6.338028169014084,0.17597087378640777,0.18515099514563108,7.211538461538461,56.730769230769226
655316,Andruw Monasterio,COUNT,0-0,180,14,30,21.11111111111111,8.333333333333332,86.8421052631579,13.157894736842104,80.14333333333333,26.666666666666668,0.0,0.19285714285714287,0.32957142857142857,0.0,0.0
655316,Andruw Monasterio,COUNT,0-1,107,19,36,48.598130841121495,27.11864406779661,76.92307692307693,23.076923076923077,76.55833333333334,22.22222222222222,2.7777777777777777,0.35,0.3488888888888889,0.0,0.0
655316,Andruw Monasterio,COUNT,0-2,58,19,25,53.44827586206896,30.76923076923077,87.09677419354838,12.903225806451612,78.424,8.0,0.0,0.1131578947368421,0.13247368421052633,0.0,36.84210526315789
655316,Andruw Monasterio,COUNT,1-0,59,4,17,47.45762711864407,27.586206896551722,75.0,25.0,79.2,17.647058823529413,11.76470588235294,0.4,0.534,0.0,0.0
655316,Andruw Monasterio,COUNT,1-1,79,17,32,53.16455696202531,20.51282051282051,83.33333333333334,16.666666666666664,84.715625,28.125,9.375,0.7294117647058824,0.4518823529411765,0.0,0.0
655316,Andruw Monasterio,COUNT,1-2,78,24,33,50.0,32.075471698113205,92.3076923076923,7.6923076923076925,84.54545454545455,24.242424242424242,3.0303030303030303,0.2333333333333333,0.30058333333333337,0.0,25.0
655316,Andruw Monasterio,COUNT,2-0,19,2,3,26.31578947368421,0.0,60.0,40.0,86.53333333333335,33.33333333333333,0.0,0.45,0.1925,0.0,0.0
655316,Andruw Monasterio,COUNT,2-1,40,6,20,67.5,42.857142857142854,81.48148148148148,18.51851851851852,79.575,10.0,0.0,0.35833333333333334,0.257,0.0,0.0
